1067,6,5,6,7,9,8,6,3,7,10,9,8,7,8,8,9,9,8,8,5,5,6,6,7,7,6,5,5,5,5,4,4,4,6,7,9,10,8,9,5,4,3,3,3,6,6,5,5,10,5,5,4,3,2,2,8,9,6,5,4,4,3,3,2,1,9,9,6,5,5,4,4,3,2,2,7,7,6,6,6,5,5,4,3,3,3,3,7,7,7,6,5,4,4,4,4,4,7,6,8,8,7,6,7,7,12,11,13,11,10,9,9,10,11,10,9,9,9,10,7,6,6,7,8,8,6,11,11,12,10,10,11,9,9,9,,10,10,8,8,9,8,8,8,10,9,9,10,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,13,12,12,14,14,13,13,12,14,11,10,10,10,11,9,9,11,8,8,7,8,8,9,9,8,8,7,8,8,7,7,7,8,6,9
1068,12,11,12,13,9,2,5,8,6,5,6,6,7,7,8,5,5,4,5,11,11,12,12,13,13,12,11,10,10,10,10,10,10,4,3,4,4,4,3,9,9,9,9,10,4,7,8,9,3,8,8,8,8,9,9,14,15,7,7,7,7,8,8,8,9,1,2,7,6,6,7,7,7,8,9,6,6,7,6,5,6,6,6,7,9,9,10,7,6,5,5,5,9,9,9,10,10,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,15,14,13,13,14,12,11,11,11,12,13,12,16,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,16,15,15,15,27,28,27,26,26,26,27,25,25,23,22,22,23,24,24,21,21,22,20,21,22,21,20,20,21,22,23,24,19,18,18,20,20,19,19,18,20,17,16,16,16,17,15,15,17,14,14,13,14,14,15,15,14,14,13,14,14,13,13,13,14,12,15
1069,12,11,12,13,8,2,5,8,5,4,5,5,6,6,7,4,4,3,4,11,11,12,12,13,13,12,11,10,10,10,10,10,10,4,3,3,3,3,2,9,9,9,9,10,4,7,8,9,2,8,8,8,8,9,9,14,15,7,7,7,7,8,8,8,9,2,1,7,6,6,7,7,7,8,9,6,6,6,6,5,6,6,6,7,9,9,10,6,5,4,5,5,9,9,9,10,10,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,15,14,13,13,14,12,11,11,11,12,13,12,16,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,16,15,15,15,27,28,27,26,26,26,27,25,25,23,22,22,23,24,24,21,21,22,20,21,22,21,20,20,21,22,23,24,19,18,18,20,20,19,19,18,20,17,16,16,16,17,15,15,17,14,14,13,14,14,15,15,14,14,13,14,14,13,13,13,14,12,15
1070,7,6,7,8,5,6,5,7,3,6,5,4,3,4,4,5,5,5,4,9,9,10,10,11,11,10,9,9,9,5,5,5,6,4,5,6,6,5,6,4,4,4,5,6,5,7,8,9,7,3,3,3,4,5,6,12,13,2,2,3,4,5,5,6,6,7,7,1,2,3,4,5,6,6,7,6,6,2,2,3,3,4,5,6,7,7,8,3,3,4,4,4,8,8,8,8,8,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,14,13,13,13,14,11,10,10,11,12,12,10,15,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,14,13,13,14,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1071,7,6,7,8,5,5,4,6,3,6,5,4,3,4,4,5,5,4,4,8,8,9,9,10,10,9,8,8,8,5,5,5,5,3,4,5,6,4,5,4,4,4,4,5,4,6,7,8,6,3,3,3,3,4,5,11,12,2,2,2,3,4,4,5,5,6,6,2,1,2,3,4,5,5,6,5,5,2,2,2,2,3,4,5,6,6,7,3,3,3,3,3,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1072,7,6,7,8,6,5,4,5,3,6,6,5,4,5,5,5,5,4,4,8,8,9,9,10,10,9,8,7,7,5,5,5,5,3,4,5,6,4,5,4,4,4,4,5,4,6,7,7,6,3,3,3,3,4,5,11,12,3,2,2,2,3,4,5,5,6,6,3,2,1,2,3,4,5,6,5,5,3,3,2,2,2,3,4,6,6,7,4,4,3,3,3,6,6,6,7,7,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,13,12,11,11,12,9,8,8,9,10,10,9,14,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1073,7,6,7,8,7,6,4,4,4,7,7,6,5,6,6,6,6,5,5,7,7,8,8,9,9,8,7,6,6,5,5,5,5,4,5,6,7,5,6,4,4,4,4,4,4,6,6,6,7,4,3,3,3,3,4,10,11,4,3,2,2,2,3,4,4,7,7,4,3,2,1,2,3,4,5,5,5,4,4,3,2,2,2,3,5,5,6,5,5,4,3,3,5,5,5,6,6,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,12,11,10,10,11,8,7,7,8,9,9,8,13,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1074,7,6,7,8,8,6,4,3,5,7,7,7,6,7,7,6,6,5,5,6,6,7,7,8,8,7,6,5,5,5,5,5,5,4,5,6,7,5,6,5,4,4,4,4,4,6,5,5,7,5,4,3,3,3,4,9,10,5,4,3,2,2,2,3,4,7,7,5,4,3,2,1,2,3,4,5,5,5,5,4,3,2,2,2,4,4,5,6,6,4,3,3,4,4,4,5,5,7,6,8,8,7,6,7,7,12,11,13,11,10,9,9,10,11,11,10,9,9,10,7,6,6,7,8,8,7,12,11,12,10,10,11,9,9,9,,10,10,8,8,9,8,8,8,11,10,10,11,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,9,9,8,9,9,10,10,9,9,8,9,9,8,8,8,9,7,10
1075,7,6,7,8,9,6,4,2,6,8,8,8,7,8,8,7,7,6,6,5,5,6,6,7,7,6,5,4,4,5,5,5,5,4,5,7,8,6,7,5,4,4,4,4,4,5,4,4,8,5,5,4,3,3,3,8,9,6,5,4,3,2,2,2,3,7,7,6,5,4,3,2,1,2,3,5,5,6,6,5,4,3,2,2,3,3,4,7,7,5,4,3,3,3,3,4,4,6,5,7,7,6,5,6,6,11,10,12,10,9,8,8,9,10,10,9,8,8,9,6,5,5,6,7,7,6,11,10,11,9,9,10,8,8,8,,9,9,7,7,8,7,7,7,10,9,9,10,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,13,12,12,14,14,13,13,12,14,11,10,10,10,11,9,9,11,8,8,7,8,8,9,9,8,8,7,8,8,7,7,7,8,6,9
1076,7,6,7,8,9,7,5,2,7,9,9,8,7,8,8,8,8,7,7,4,4,5,5,6,6,5,4,4,4,5,5,5,5,5,6,8,9,7,8,5,4,4,4,4,5,5,4,4,9,5,5,4,3,3,3,7,8,6,5,4,4,3,2,2,2,8,8,6,5,5,4,3,2,1,2,6,6,6,6,6,5,4,3,2,2,2,3,7,7,6,5,4,3,3,3,3,3,6,5,7,7,6,5,6,6,11,10,12,10,9,8,8,9,10,9,8,8,8,9,6,5,5,6,7,7,5,10,10,11,9,9,10,8,8,8,,9,9,7,7,8,7,7,7,9,8,8,9,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,12,11,11,13,13,12,12,11,13,10,9,9,9,10,8,8,10,7,7,6,7,7,8,8,7,7,6,7,7,6,6,6,7,5,8
1077,7,6,7,8,10,8,6,3,8,10,10,9,8,9,9,9,9,8,8,4,4,5,5,6,6,5,4,4,4,6,5,5,5,6,7,9,10,8,9,6,5,4,4,4,6,6,5,5,10,6,6,5,4,3,3,7,8,7,6,5,5,4,3,2,2,9,9,7,6,6,5,4,3,2,1,7,7,7,7,7,6,5,4,3,2,2,2,8,8,7,6,5,4,4,3,3,3,7,6,8,7,6,5,6,6,11,10,12,10,9,8,8,9,10,9,8,8,8,9,6,5,5,6,7,7,5,10,10,11,9,9,10,8,8,8,,9,9,7,7,8,7,7,7,9,8,8,9,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,12,11,11,13,13,12,12,11,13,10,9,9,9,10,8,8,10,7,7,6,7,7,8,8,7,7,6,7,7,6,6,6,7,5,8
1078,11,10,11,12,9,5,2,6,6,8,8,8,7,8,8,7,7,6,6,9,9,10,10,11,11,10,9,8,7,9,9,9,9,4,4,7,8,6,7,8,8,8,8,8,3,4,5,6,7,7,7,7,7,7,7,12,13,6,6,6,6,6,6,6,7,6,6,6,5,5,5,5,5,6,7,1,3,6,6,5,4,4,4,5,7,7,8,7,7,5,4,3,6,7,7,8,8,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,12,11,10,10,11,9,9,8,8,9,10,10,13,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,13,12,12,12,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,11,11,10,11,12,12,12,11,11,10,12,12,11,11,11,12,10,13
1079,11,10,11,12,9,5,2,5,6,8,8,8,7,8,8,7,7,6,6,8,7,8,9,10,9,8,7,6,5,9,9,9,9,4,4,7,8,6,7,8,8,8,8,8,3,2,3,4,7,7,7,7,7,7,7,11,11,6,6,6,6,6,6,6,7,6,6,6,5,5,5,5,5,6,7,3,1,6,6,5,4,4,4,5,6,7,8,7,7,5,4,3,4,5,6,7,8,6,5,7,7,6,5,6,6,11,10,12,10,9,8,8,9,10,10,9,8,8,9,7,7,6,6,7,8,8,11,10,11,9,9,10,8,8,8,,9,9,7,7,8,7,7,7,11,10,10,10,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,9,9,8,9,10,10,10,9,9,8,10,10,9,9,9,10,8,11
1080,8,7,8,9,4,6,5,7,3,5,4,3,2,3,3,4,4,4,3,9,9,10,10,11,11,10,9,9,9,6,6,6,6,4,5,5,5,4,5,5,5,5,5,6,5,7,8,9,6,4,4,4,4,5,6,12,13,3,3,3,4,5,5,6,6,7,6,2,2,3,4,5,6,6,7,6,6,1,2,3,3,4,5,6,7,7,8,2,2,4,4,4,8,8,8,8,8,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,14,13,13,13,14,11,10,10,11,12,12,10,15,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,14,13,13,14,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1081,8,7,8,9,5,5,5,7,2,5,4,3,3,4,4,4,4,4,3,9,9,10,10,11,11,10,9,9,9,6,6,6,6,3,4,5,5,4,5,5,5,5,5,6,4,7,8,9,6,4,4,4,4,5,6,12,13,3,3,3,4,5,5,6,6,6,6,2,2,3,4,5,6,6,7,6,6,2,1,2,3,4,5,6,7,7,8,2,2,3,3,4,8,8,8,8,8,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,14,13,13,13,14,11,10,10,11,12,12,10,15,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,14,13,13,14,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1082,8,7,8,9,6,4,4,6,2,5,5,4,4,5,5,4,4,3,3,9,9,10,10,11,11,10,9,8,8,6,6,6,6,2,3,4,5,3,4,5,5,5,5,6,3,6,7,8,5,4,4,4,4,5,6,12,13,3,3,3,3,4,5,6,6,5,5,3,2,2,3,4,5,6,7,5,5,3,2,1,2,3,4,5,7,7,8,3,3,2,2,3,7,7,7,8,8,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,14,13,12,12,13,10,9,9,10,11,11,10,15,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,14,13,13,14,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1083,8,7,8,9,6,5,3,5,3,6,6,5,4,5,5,5,5,4,4,8,8,9,9,10,10,9,8,7,7,6,6,6,6,3,4,5,6,4,5,5,5,5,5,5,3,5,6,7,6,4,4,4,4,4,5,11,12,3,3,3,3,3,4,5,5,6,6,3,2,2,2,3,4,5,6,4,4,3,3,2,1,2,3,4,6,6,7,4,4,3,2,2,6,6,6,7,7,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,13,12,11,11,12,9,8,8,9,10,10,9,14,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1084,8,7,8,9,7,5,3,4,4,6,6,6,5,6,6,5,5,4,4,7,7,8,8,9,9,8,7,6,6,6,6,6,6,3,4,5,6,4,5,5,5,5,5,5,3,5,6,6,6,4,4,4,4,4,5,10,11,4,3,3,3,3,3,4,5,6,6,4,3,2,2,2,3,4,5,4,4,4,4,3,2,1,2,3,5,5,6,5,5,3,2,2,5,5,5,6,6,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,12,11,10,10,11,8,7,7,8,9,9,8,13,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1085,8,7,8,9,8,5,3,3,5,7,7,7,6,7,7,6,6,5,5,6,6,7,7,8,8,7,6,5,5,6,6,6,6,3,4,6,7,5,6,5,5,5,5,5,3,5,5,5,7,5,4,4,4,4,4,9,10,5,4,3,3,3,3,3,4,6,6,5,4,3,2,2,2,3,4,4,4,5,5,4,3,2,1,2,4,4,5,6,6,4,3,2,4,4,4,5,5,7,6,8,8,7,6,7,7,12,11,13,11,10,9,9,10,11,11,10,9,9,10,7,6,6,7,8,8,7,12,11,12,10,10,11,9,9,9,,10,10,8,8,9,8,8,8,11,10,10,11,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,9,9,8,9,9,10,10,9,9,8,9,9,8,8,8,9,7,10
1086,8,7,8,9,9,6,4,2,6,8,8,8,7,8,8,7,7,6,6,5,5,6,6,7,7,6,5,4,4,6,6,6,6,4,5,7,8,6,7,6,5,5,5,5,4,5,4,4,8,6,5,4,4,4,4,8,9,6,5,4,3,3,3,3,3,7,7,6,5,4,3,2,2,2,3,5,5,6,6,5,4,3,2,1,3,3,4,7,7,5,4,3,3,3,3,4,4,6,5,7,7,6,5,6,6,11,10,12,10,9,8,8,9,10,10,9,8,8,9,6,5,5,6,7,7,6,11,10,11,9,9,10,8,8,8,,9,9,7,7,8,7,7,7,10,9,9,10,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,13,12,12,14,14,13,13,12,14,11,10,10,10,11,9,9,11,8,8,7,8,8,9,9,8,8,7,8,8,7,7,7,8,6,9
1087,8,7,8,9,10,8,6,2,8,10,10,9,8,9,9,9,9,8,8,3,3,4,4,5,5,4,3,3,3,6,6,6,6,6,7,9,10,8,9,6,5,5,5,5,6,5,4,4,10,6,6,5,4,4,4,6,7,7,6,5,5,4,3,3,3,9,9,7,6,6,5,4,3,2,2,7,6,7,7,7,6,5,4,3,1,2,3,8,8,7,6,5,3,3,2,2,3,6,5,7,6,5,4,5,5,10,9,11,9,8,7,7,8,9,8,7,7,7,8,5,4,4,5,6,6,4,9,9,10,8,8,9,7,7,7,,8,8,6,6,7,6,6,6,8,7,7,8,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,11,10,10,12,12,11,11,10,12,9,8,8,8,9,7,7,9,6,6,5,6,6,7,7,6,6,5,6,6,5,5,5,6,4,7
1088,8,7,8,9,10,8,6,3,8,10,10,9,8,9,9,9,9,8,8,3,3,4,4,5,5,4,3,3,3,6,6,6,6,6,7,9,10,8,9,6,5,5,5,5,6,6,5,4,10,6,6,5,4,4,4,6,7,7,6,5,5,4,3,3,3,9,9,7,6,6,5,4,3,2,2,7,7,7,7,7,6,5,4,3,2,1,2,8,8,7,6,5,4,3,2,2,2,6,5,7,6,5,4,5,5,10,9,11,9,8,7,7,8,9,8,7,7,7,8,5,4,4,5,6,6,4,9,9,10,8,8,9,7,7,7,,8,8,6,6,7,6,6,6,8,7,7,8,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,11,10,10,12,12,11,11,10,12,9,8,8,8,9,7,7,9,6,6,5,6,6,7,7,6,6,5,6,6,5,5,5,6,4,7
1089,8,7,8,9,11,9,7,4,9,11,11,10,9,10,10,10,10,9,9,3,3,4,4,5,5,4,3,3,4,7,6,6,6,7,8,10,11,9,10,7,6,5,5,5,7,7,6,5,11,7,7,6,5,4,4,6,7,8,7,6,6,5,4,3,3,10,10,8,7,7,6,5,4,3,2,8,8,8,8,8,7,6,5,4,3,2,1,9,9,8,7,6,5,4,3,2,2,7,6,8,7,6,5,6,6,11,10,12,10,8,8,8,9,9,8,7,8,8,9,5,4,4,5,6,6,4,9,10,11,9,9,10,8,8,8,,9,9,7,7,7,7,7,7,8,7,7,8,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,11,10,10,12,12,11,11,10,12,9,8,8,8,9,7,7,9,6,6,5,6,6,7,7,6,6,5,6,6,5,5,5,6,4,7
1090,9,8,9,10,4,6,6,8,3,4,3,2,2,3,3,3,3,4,3,10,10,11,11,12,12,11,10,10,10,7,7,7,7,4,5,4,4,4,5,6,6,6,6,7,5,8,9,10,5,5,5,5,5,6,7,13,14,4,4,4,5,6,6,7,7,7,6,3,3,4,5,6,7,7,8,7,7,2,2,3,4,5,6,7,8,8,9,1,2,4,4,5,9,9,9,9,9,12,11,13,13,12,11,12,12,17,16,18,16,15,14,14,15,16,15,14,14,14,15,12,11,11,12,13,13,11,16,16,17,15,15,16,14,14,14,,15,15,13,13,14,13,13,13,15,14,14,15,26,27,26,25,25,25,26,24,24,22,21,21,22,23,23,20,20,21,19,20,21,20,19,19,20,21,22,23,18,17,17,19,19,18,18,17,19,16,15,15,15,16,14,14,16,13,13,12,13,13,14,14,13,13,12,13,13,12,12,12,13,11,14
1091,9,8,9,10,5,6,6,8,2,4,3,2,3,3,4,3,3,3,2,10,10,11,11,12,12,11,10,10,10,7,7,7,7,4,5,4,4,3,4,6,6,6,6,7,5,8,9,10,5,5,5,5,5,6,7,13,14,4,4,4,5,6,6,7,7,6,5,3,3,4,5,6,7,7,8,7,7,2,2,3,4,5,6,7,8,8,9,2,1,3,4,5,9,9,9,9,9,12,11,13,13,12,11,12,12,17,16,18,16,15,14,14,15,16,15,14,14,14,15,12,11,11,12,13,13,11,16,16,17,15,15,16,14,14,14,,15,15,13,13,14,13,13,13,15,14,14,15,26,27,26,25,25,25,26,24,24,22,21,21,22,23,23,20,20,21,19,20,21,20,19,19,20,21,22,23,18,17,17,19,19,18,18,17,19,16,15,15,15,16,14,14,16,13,13,12,13,13,14,14,13,13,12,13,13,12,12,12,13,11,14
1092,9,8,9,10,7,4,4,6,2,4,4,4,5,5,6,3,3,2,2,9,9,10,10,11,11,10,9,8,8,7,7,7,7,2,3,3,4,2,3,6,6,6,6,7,3,6,7,8,4,5,5,5,5,6,7,12,13,4,4,4,4,5,5,6,7,5,4,4,3,3,4,4,5,6,7,5,5,4,3,2,3,3,4,5,7,7,8,4,3,1,2,3,7,7,7,8,8,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,14,13,12,12,13,10,9,9,10,11,11,10,15,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,14,13,13,14,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1093,9,8,9,10,7,4,3,5,3,5,5,5,5,6,6,4,4,3,3,8,8,9,9,10,10,9,8,7,7,7,7,7,7,2,3,4,5,3,4,6,6,6,6,6,2,5,6,7,5,5,5,5,5,5,6,11,12,4,4,4,4,4,4,5,6,5,5,4,3,3,3,3,4,5,6,4,4,4,3,2,2,2,3,4,6,6,7,4,4,2,1,2,6,6,6,7,7,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,13,12,11,11,12,9,8,8,9,10,10,9,14,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1094,9,8,9,10,7,4,2,4,4,6,6,6,5,6,6,5,5,4,4,7,7,8,8,9,9,8,7,6,6,7,7,7,7,2,3,5,6,4,5,6,6,6,6,6,2,4,5,6,6,5,5,5,5,5,5,10,11,4,4,4,4,4,4,4,5,5,5,4,3,3,3,3,3,4,5,3,3,4,4,3,2,2,2,3,5,5,6,5,5,3,2,1,5,5,5,6,6,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,12,11,10,10,11,8,7,7,8,9,9,8,13,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1095,9,8,9,10,11,8,5,2,8,10,10,10,9,10,10,9,9,8,8,5,4,5,6,7,6,5,4,3,2,7,7,7,7,6,7,9,10,8,9,7,6,6,6,6,6,3,2,2,10,7,7,6,5,5,5,8,8,8,7,6,5,4,4,4,4,9,9,8,7,6,5,4,3,3,4,6,4,8,8,7,6,5,4,3,3,4,5,9,9,7,6,5,1,2,3,4,5,4,3,5,5,4,3,4,4,9,8,10,8,7,6,6,7,8,8,7,6,6,7,4,4,3,4,5,5,5,9,8,9,7,7,8,6,6,6,,7,7,5,5,6,5,5,5,8,7,7,8,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,12,11,11,13,13,12,12,11,13,10,9,9,9,10,8,8,10,6,6,5,6,7,7,7,6,6,5,7,7,6,6,6,7,5,8
1096,9,8,9,10,11,8,6,2,8,10,10,10,9,10,10,9,9,8,8,4,3,4,5,6,5,4,3,2,2,7,7,7,7,6,7,9,10,8,9,7,6,6,6,6,6,4,3,2,10,7,7,6,5,5,5,7,7,8,7,6,5,4,4,4,4,9,9,8,7,6,5,4,3,3,4,7,5,8,8,7,6,5,4,3,3,3,4,9,9,7,6,5,2,1,2,3,4,4,3,5,5,4,3,4,4,9,8,10,8,7,6,6,7,8,8,7,6,6,7,4,3,3,4,5,5,4,9,8,9,7,7,8,6,6,6,,7,7,5,5,6,5,5,5,8,7,7,8,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,11,10,10,12,12,11,11,10,12,9,8,8,8,9,7,7,9,6,6,5,6,6,7,7,6,6,5,6,6,5,5,5,6,4,7
1097,9,8,9,10,11,8,6,2,8,10,10,10,9,10,10,9,9,8,8,3,3,4,4,5,5,4,3,2,2,7,7,7,7,6,7,9,10,8,9,7,6,6,6,6,6,5,4,3,10,7,7,6,5,5,5,6,7,8,7,6,5,4,4,4,4,9,9,8,7,6,5,4,3,3,3,7,6,8,8,7,6,5,4,3,2,2,3,9,9,7,6,5,3,2,1,2,3,5,4,6,5,4,3,4,4,9,8,10,8,7,6,6,7,8,8,7,6,6,7,4,3,3,4,5,5,4,9,8,9,7,7,8,6,6,6,,7,7,5,5,6,5,5,5,8,7,7,8,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,11,10,10,12,12,11,11,10,12,9,8,8,8,9,7,7,9,6,6,5,6,6,7,7,6,6,5,6,6,5,5,5,6,4,7
1098,9,8,9,10,11,9,7,3,9,11,11,10,9,10,10,10,10,9,9,2,2,3,3,4,4,3,2,2,3,7,7,7,7,7,8,10,11,9,10,7,6,6,6,6,7,6,5,4,11,7,7,6,5,5,5,5,6,8,7,6,6,5,4,4,4,10,10,8,7,7,6,5,4,3,3,8,7,8,8,8,7,6,5,4,2,2,2,9,9,8,7,6,4,3,2,1,2,6,5,7,6,5,4,5,5,10,9,11,9,7,7,7,8,8,7,6,7,7,8,4,3,3,4,5,5,3,8,9,10,8,8,9,7,7,7,,8,8,6,6,6,6,6,6,7,6,6,7,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,10,9,9,11,11,10,10,9,11,8,7,7,7,8,6,6,8,5,5,4,5,5,6,6,5,5,4,5,5,4,4,4,5,3,6
1099,9,8,9,10,11,9,7,4,9,11,11,10,9,10,10,10,10,9,9,2,2,3,3,4,4,3,3,3,4,7,7,7,7,7,8,10,11,9,10,7,6,6,6,6,7,7,6,5,11,7,7,6,5,5,5,5,6,8,7,6,6,5,4,4,4,10,10,8,7,7,6,5,4,3,3,8,8,8,8,8,7,6,5,4,3,2,2,9,9,8,7,6,5,4,3,2,1,7,6,8,7,6,5,6,6,11,10,12,10,8,8,8,9,9,8,7,8,8,9,5,4,4,5,6,6,4,9,10,11,9,9,10,8,8,8,,9,9,7,7,7,7,7,7,8,7,7,8,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,11,10,10,12,12,11,11,10,12,9,8,8,8,9,7,7,9,6,6,5,6,6,7,7,6,6,5,5,5,4,5,5,6,4,6
